"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046883","regulation of hormone secretion","94/3925","236/18842",0.398305084745763,1.91206736478463,7.23248380580282,1.81168336429044e-11,6.51866320513752e-09,6.51866320513752e-09,"INHBA/LEP/NMB/NMU/TFR2/CRY2/OPRK1/EDN3/RAB11FIP3/ECRG4/PRKCA/BRSK2/TACR1/GHRH/GALR1/EDN1/HCAR2/SPP1/MLXIPL/EPHA5/PRKD1/TRPA1/RASL10B/UQCC2/BMP8A/PPARG/INHA/DRD2/PRKACB/SLC25A22/BAIAP3/MYB/ITSN1/SOX11/ALDOA/GPER1/CCN3/TACR3/ABAT/IL6/KCNB1/KISS1R/STX1A/MYRIP/KCNJ11/ILDR1/FGA/TCF7L2/RBP4/KCNK9/PER2/GJA1/FFAR3/PDE8B/PASK/CACNA2D1/UCN/KCNA5/PRKN/GCK/RFX6/SLC30A8/ADCY5/CAMP/FAM3D/ANXA1/SCT/TAC1/RAPGEF3/IFNG/CHGA/ADCY8/CARTPT/CRHBP/DOC2B/FOXO1/ABCA12/BMP6/AGT/KISS1/CACNG4/IL11/ABCC8/TRPM5/NNAT/HADH/NKX6-1/IRS2/BLK/GAL/GPLD1/FFAR4/C1QTNF1/PLA2G3",94
"GO:0009914","hormone transport","107/3925","281/18842",0.380782918149466,1.82795203662987,7.17279987281448,1.9809469440883e-11,6.70841856300962e-09,6.70841856300962e-09,"INHBA/LEP/NMB/NMU/RIMS2/TFR2/CRY2/SLCO1C1/OPRK1/EDN3/RAB11FIP3/ECRG4/PRKCA/BRSK2/TACR1/GHRH/GALR1/EDN1/HCAR2/SPP1/MLXIPL/EPHA5/PRKD1/TRPA1/SLC7A8/RASL10B/UQCC2/BMP8A/PPARG/INHA/DRD2/TOR2A/PRKACB/SLC25A22/BAIAP3/MYB/ITSN1/SOX11/ALDOA/GPER1/CCN3/TACR3/WNK4/ABAT/IL6/KCNB1/KISS1R/STX1A/MYRIP/KCNJ11/ILDR1/FGA/TCF7L2/RBP4/SLCO4A1/KCNK9/SLCO1B1/PER2/GJA1/FFAR3/PDE8B/PASK/CACNA2D1/UCN/KCNA5/PRKN/GCK/RFX6/RAB3A/SLC30A8/FOXD1/ADCY5/CAMP/FAM3D/ANXA1/SCT/TAC1/RAPGEF3/IFNG/CHGA/ADCY8/CARTPT/CRHBP/DOC2B/FOXO1/ABCA12/VIP/SLC7A5/MAFA/BMP6/AGT/KISS1/CACNG4/IL11/ABCC8/TRPM5/NNAT/HADH/NKX6-1/PTPRN2/IRS2/BLK/GAL/GPLD1/FFAR4/C1QTNF1/PLA2G3",107
"GO:0046887","positive regulation of hormone secretion","63/3925","137/18842",0.45985401459854,2.20753359058999,7.27631862657436,3.37015917660358e-11,1.07788924331705e-08,1.07788924331705e-08,"INHBA/LEP/NMB/NMU/TFR2/EDN3/ECRG4/PRKCA/TACR1/GHRH/GALR1/EDN1/HCAR2/SPP1/MLXIPL/PRKD1/TRPA1/RASL10B/PPARG/INHA/DRD2/PRKACB/BAIAP3/MYB/ITSN1/SOX11/ALDOA/GPER1/TACR3/ABAT/KISS1R/MYRIP/ILDR1/FGA/TCF7L2/RBP4/CACNA2D1/UCN/PRKN/GCK/RFX6/SLC30A8/CAMP/SCT/TAC1/RAPGEF3/ADCY8/CARTPT/DOC2B/BMP6/KISS1/CACNG4/ABCC8/TRPM5/NNAT/NKX6-1/IRS2/BLK/GAL/GPLD1/FFAR4/C1QTNF1/PLA2G3",63
"GO:0046879","hormone secretion","102/3925","268/18842",0.380597014925373,1.82705960642647,6.9949167045255,6.00900723183217e-11,1.82072919124515e-08,1.82072919124515e-08,"INHBA/LEP/NMB/NMU/RIMS2/TFR2/CRY2/OPRK1/EDN3/RAB11FIP3/ECRG4/PRKCA/BRSK2/TACR1/GHRH/GALR1/EDN1/HCAR2/SPP1/MLXIPL/EPHA5/PRKD1/TRPA1/RASL10B/UQCC2/BMP8A/PPARG/INHA/DRD2/TOR2A/PRKACB/SLC25A22/BAIAP3/MYB/ITSN1/SOX11/ALDOA/GPER1/CCN3/TACR3/WNK4/ABAT/IL6/KCNB1/KISS1R/STX1A/MYRIP/KCNJ11/ILDR1/FGA/TCF7L2/RBP4/KCNK9/PER2/GJA1/FFAR3/PDE8B/PASK/CACNA2D1/UCN/KCNA5/PRKN/GCK/RFX6/RAB3A/SLC30A8/FOXD1/ADCY5/CAMP/FAM3D/ANXA1/SCT/TAC1/RAPGEF3/IFNG/CHGA/ADCY8/CARTPT/CRHBP/DOC2B/FOXO1/ABCA12/VIP/MAFA/BMP6/AGT/KISS1/CACNG4/IL11/ABCC8/TRPM5/NNAT/HADH/NKX6-1/PTPRN2/IRS2/BLK/GAL/GPLD1/FFAR4/C1QTNF1/PLA2G3",102
"GO:0060047","heart contraction","92/3925","236/18842",0.389830508474576,1.87138508042751,6.90988267549551,1.16908775228275e-10,3.36521909494588e-08,3.36521909494588e-08,"NMU/KCNH2/CACNA1D/ATP2A3/EDN3/JPH2/CLIC2/CACNA1H/RGS2/GSN/RGS4/EDN1/CASQ2/CELF2/TH/SCN7A/SLC8A3/ADRB2/SRC/CAV3/CORIN/MYL7/JPH1/DRD2/TRDN/SLC1A1/SCN9A/TACR3/SCN3A/HRC/KCNJ3/ABCC9/SPX/ATP1B2/KCNIP1/EDN2/SLC8A2/ANK2/GJA1/JPH3/MYLK2/ADM2/ATP1A3/CACNA2D1/UCN/KCNA5/SCN11A/TRPC1/DMD/SCN5A/SCN4B/GATA4/CTNNA3/ATP1A2/KCNE1/ADRB1/HSPB7/ADM/TAC1/SCN4A/CHGA/SCN3B/CARTPT/KCNE4/MYL2/SGCG/CAV1/SCN2A/ADM5/BIN1/ADRA1A/DES/TNNI3/HCN1/AVPR1A/AGT/NKX2-5/SCN2B/NOS1/KCNIP2/KCNH6/KCNJ8/EDNRB/PLN/KCNJ2/JPH4/TTN/FXYD1/SGCZ/ADRB3/GSTM2/CACNA1G",92
"GO:0006813","potassium ion transport","89/3925","226/18842",0.393805309734513,1.89046615185164,6.90811423704031,1.25495683640551e-10,3.44037452723168e-08,3.44037452723168e-08,"SLC24A4/KCNH8/KCNH2/CACNA1D/CNGA2/KCNC4/ACTN2/KCNA6/OPRK1/SLC1A3/KCNS3/HPN/RGS4/CASQ2/KCNA1/KCNJ10/CAV3/FXYD6/KCNG2/DPP6/SLC12A3/KCNH1/DRD2/KCNJ16/HTR2A/ATP1A4/SLC12A5/KCNK15/GNB2/HCN2/KCNB2/KCNK6/WNK4/KCNB1/AQP1/KCNF1/KCNJ11/KCNJ3/ABCC9/SLC17A7/ATP1B2/KCNIP1/KCNK9/ANK2/KCNMB2/KCNJ6/ATP1A3/KCNA5/KCNK3/ANO6/KCNMB1/KCNT2/LRRC38/FXYD2/ATP1A2/SLC12A8/KCNE1/KCNAB1/KCNA4/AKAP6/KCNE4/KCNH5/ATP4A/CAV1/BIN1/KCNQ5/HCN1/KCNG3/KCNS1/ABCC8/FHL1/KCNK1/NOS1/KCNIP2/KCNH6/SLC24A2/TRPM5/SLC12A1/ATP12A/KCNJ8/SLC9A9/KCNC2/KCNH4/LRRC26/KCNJ2/FXYD1/KCNA2/KCNG1/PKD2",89
"GO:0071805","potassium ion transmembrane transport","83/3925","206/18842",0.402912621359223,1.9341858883186,6.91546873754256,1.37363889958088e-10,3.5420687791884e-08,3.5420687791884e-08,"SLC24A4/KCNH8/KCNH2/CACNA1D/KCNC4/KCNA6/OPRK1/SLC1A3/KCNS3/HPN/RGS4/KCNA1/KCNJ10/CAV3/FXYD6/KCNG2/DPP6/SLC12A3/KCNH1/KCNJ16/ATP1A4/SLC12A5/KCNK15/GNB2/HCN2/KCNB2/KCNK6/WNK4/KCNB1/AQP1/KCNF1/KCNJ11/KCNJ3/ABCC9/SLC17A7/ATP1B2/KCNIP1/KCNK9/ANK2/KCNMB2/KCNJ6/ATP1A3/KCNA5/KCNK3/ANO6/KCNMB1/KCNT2/LRRC38/FXYD2/ATP1A2/SLC12A8/KCNE1/KCNAB1/KCNA4/AKAP6/KCNE4/KCNH5/ATP4A/CAV1/BIN1/KCNQ5/HCN1/KCNG3/KCNS1/ABCC8/FHL1/KCNK1/KCNIP2/KCNH6/SLC24A2/TRPM5/SLC12A1/ATP12A/KCNJ8/SLC9A9/KCNC2/KCNH4/LRRC26/KCNJ2/FXYD1/KCNA2/KCNG1/PKD2",83
"GO:0097305","response to alcohol","97/3925","254/18842",0.381889763779528,1.83326545965194,6.85827612926542,1.41510477542701e-10,3.5420687791884e-08,3.5420687791884e-08,"INHBA/GHR/LEP/CLDN5/GNG2/PTGER4/CCR7/OPRK1/F7/SREBF1/CCL21/PRKCA/RGS2/TGFBR3/HMGCS2/GATA3/BAK1/TACR1/RGS4/CA3/CLDN18/PPARA/CYP7A1/CFTR/PRKD1/TH/AKR1C3/CES1/CCND1/TGFBR2/SLC12A3/TDO2/UCP1/CCL19/SLC5A5/NPY5R/PTCH1/DRD2/HPGD/HCN2/NTRK3/CPS1/ABAT/DRD4/AKR1C2/PENK/GFAP/CCL7/RBP4/CDK1/OPRD1/CLDN3/IL13/SFRP1/FOS/PRKN/FOSB/BLM/SCN11A/ADCY5/CYP8B1/FAAH/FOXP3/CSF3/PTGFR/NEFL/ADCY8/CARTPT/CRHBP/FGF2/MLC1/SLC2A4/ADH7/CDO1/PTGDR2/MSTN/ABCA1/CAT/PARP1/SLIT2/AVPR1A/GRIN2B/PNOC/TNFSF4/GRIN2A/S100B/SLIT3/KCNC2/RAD51/GAL/CNR2/ACTG2/GNAI1/GPLD1/CSN1S1/KLF9/ADCYAP1R1",97
"GO:0072001","renal system development","90/3925","231/18842",0.38961038961039,1.87032839771693,6.8270856295932,1.92068056027791e-10,4.29134586233057e-08,4.29134586233057e-08,"NPHS1/FADD/NOG/CITED1/POU3F3/KLF15/PCSK9/FOXJ1/EZH2/KLHL3/HMGCS2/GATA3/MME/EDN1/ZBTB16/CD34/CYP4A22/ACTA2/HS3ST3A1/PCSK5/ALDH1A2/KANK2/STAT1/TCF21/WT1/SOX17/SERPINF1/ANGPT1/MMP9/PTCH1/HPGD/WNT7B/CENPF/BMP2/LRP4/IRX1/GDNF/SOX11/KIF26B/PDGFD/ADIPOQ/EPCAM/RET/MYOCD/WNK4/LGR4/AQP1/OSR1/STRA6/SIX4/RBP4/EGR1/TEK/MAGED1/LHX1/BASP1/PAX2/SFRP1/FGF1/FOXD1/DACT2/ROBO2/BMPER/NRP1/PDGFRA/NPNT/SULF1/CD24/CR1/FGF2/HELLS/SERPINB7/SIM1/CAT/COL4A3/PROX1/SLIT2/BMP6/AGT/SIX2/CYP26B1/GPC3/GREM1/KCNJ8/UMOD/PECAM1/SHH/WNT11/PKD2/GREB1L",90
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","108/3925","294/18842",0.36734693877551,1.76345248927597,6.76765478655196,1.94817109441822e-10,4.29134586233057e-08,4.29134586233057e-08,"ADGRL3/MAS1/ADGRG4/HCAR3/RIMS2/CACNA1D/GNG2/PTGER4/TSHR/APLP1/GABBR2/GPR26/OPRK1/GLP2R/CALCB/PRKCA/HTR4/RGS2/NPY2R/HTR1D/OXER1/GRM2/TACR1/GHRH/GALR1/CCR3/RAMP2/PALM/SCTR/CNR1/PTH1R/CALCR/PF4/TRH/GNAL/ADGRD1/ADRB2/RXFP1/GPR62/GPR37L1/CXCR4/ADRA2B/DRD2/PRKACB/GRK5/PDE3A/CRHR2/GPER1/TACR3/DRD4/GPR68/P2RY12/GRM4/PDE2A/ADCY4/PRKAR2B/CXCL11/NRXN1/FFAR3/ADM2/PDE3B/PTGER3/MCHR1/ADCY5/ADGRF5/S1PR1/SCT/ADRB1/GPR12/GNAT2/ADM/TAC1/RAMP1/RAPGEF3/PTGFR/CHGA/ADCY8/AKAP6/ADGRF4/AKAP5/MRAP/LHCGR/MRGPRX2/ADM5/ADRA1A/ABCA1/VIP/ADGRG3/AVPR2/GPBAR1/GPR146/AKAP12/LPAR1/CXCL10/CXCL9/NOS1/MARCO/GRM8/OPRL1/ADORA2A/CHRM4/GAL/CNR2/CXCR3/GNAI1/FFAR4/ADRB3/ADCYAP1R1",108
"GO:0051047","positive regulation of secretion","108/3925","294/18842",0.36734693877551,1.76345248927597,6.76765478655196,1.94817109441822e-10,4.29134586233057e-08,4.29134586233057e-08,"INHBA/LEP/NMB/NMU/WLS/XBP1/TFR2/OPRK1/CYP4F2/EDN3/ECRG4/PRKCA/TACR1/GHRH/GALR1/CADPS/EDN1/HCAR2/SPP1/MLXIPL/PRKD1/RGCC/TRPA1/IGF1/KMO/RAB3D/MICU3/SLC4A8/RASL10B/PPARG/INHA/DRD2/SYT1/BMP2/PRKACB/BAIAP3/GDNF/MYB/ITSN1/RUFY4/SOX11/CD177/ALDOA/GPER1/LACRT/PLA2R1/TACR3/ABAT/KCNB1/KISS1R/AQP1/STX1A/SLC6A4/MYRIP/ILDR1/FGA/TCF7L2/RBP4/SNCA/CACNA2D1/UCN/IL13/PRKN/STXBP1/GCK/RFX6/RAB3A/GPR158/SDC1/SLC30A8/UNC13D/ADAM8/FRMD4A/CAMP/SCT/TAC1/RAPGEF3/IFNG/ADCY8/CARTPT/NPR1/DOC2B/PARD6A/CXCL12/TLR4/AVPR1A/BMP6/KISS1/ATP13A2/CACNG4/NLGN1/ABCC8/PLA2G10/TRPM5/NNAT/ADORA2A/NKX6-1/IRS2/BLK/GAL/HYAL3/ABCB11/GPLD1/FFAR4/C1QTNF1/PLA2G3/DOC2A/NTSR1",108
"GO:0001508","action potential","69/3925","161/18842",0.428571428571429,2.05736123748863,6.91142060662929,2.01261661078557e-10,4.29134586233057e-08,4.29134586233057e-08,"KCNH2/CACNA1D/KCNC4/KCNA6/KCNS3/NPY2R/TACR1/CASQ2/KCNA1/TRPA1/SCN7A/CAV3/KCNG2/CLN3/CACNB3/GPER1/HCN2/SCN9A/KCNB2/SCN3A/KCNB1/KCNF1/KCNJ3/KCNK9/CD36/SLC8A2/ANK2/GJA1/KCNMB2/CACNA2D1/KCNA5/KCNK3/KCNMB1/SCN11A/DMD/SCN5A/SCN4B/CTNNA3/ATP1A2/KCNE1/NALF1/KCNA4/TAC1/CLCN2/SCN4A/AKAP6/SCN3B/KCNE4/CAV1/SCN2A/BIN1/ADRA1A/HCN1/KCNG3/KCNS1/NPR2/SCN2B/NOS1/KCNIP2/KCNH6/CHRNA4/GBA1/KCNJ8/KCNC2/KCNJ2/CNR2/KCNA2/KCNG1/CACNA1G",69
"GO:0001822","kidney development","88/3925","225/18842",0.391111111111111,1.87753262561925,6.79251712681979,2.41523769409812e-10,4.96590121604388e-08,4.96590121604388e-08,"NPHS1/FADD/NOG/CITED1/POU3F3/KLF15/PCSK9/FOXJ1/EZH2/KLHL3/HMGCS2/GATA3/MME/EDN1/ZBTB16/CD34/CYP4A22/ACTA2/HS3ST3A1/PCSK5/ALDH1A2/KANK2/STAT1/TCF21/WT1/SOX17/SERPINF1/ANGPT1/MMP9/PTCH1/HPGD/WNT7B/CENPF/BMP2/LRP4/IRX1/GDNF/SOX11/KIF26B/PDGFD/ADIPOQ/EPCAM/RET/WNK4/LGR4/AQP1/OSR1/STRA6/SIX4/EGR1/TEK/MAGED1/LHX1/BASP1/PAX2/SFRP1/FGF1/FOXD1/DACT2/ROBO2/BMPER/NRP1/PDGFRA/NPNT/SULF1/CD24/CR1/FGF2/HELLS/SERPINB7/SIM1/CAT/COL4A3/PROX1/SLIT2/BMP6/AGT/SIX2/CYP26B1/GPC3/GREM1/KCNJ8/UMOD/PECAM1/SHH/WNT11/PKD2/GREB1L",88
"GO:0007411","axon guidance","76/3925","185/18842",0.410810810810811,1.97210122224135,6.81565357511491,2.78847498932407e-10,5.53560362535817e-08,5.53560362535817e-08,"UNC5B/PLXNA3/SEMA7A/BOC/EFNA3/HMCN2/EDN3/TNR/SEMA3A/KIFC2/ARK2C/TENM2/EPHB1/EDN1/UNC5D/EPHA5/SEMA3F/EFNB3/RAC3/TUBB3/UNC5A/LGI1/SEMA3D/CELSR3/TENM1/PTCH1/WNT7B/NOVA2/KALRN/GDNF/RET/EFNA4/ARHGEF40/EFNA2/DPYSL5/PTPRM/SEMA5A/NRXN1/LHX1/NELL2/DRAXIN/CDK5R1/ROBO2/GAP43/NRP1/RELN/CYFIP2/TUBB2B/CNTN6/IGSF9/CNTN5/CXCL12/NRCAM/EPHA10/EVL/SLIT2/NTN4/PLXNA4/LHX9/PLA2G10/EPHA8/NEXN/NFIB/EPHA4/PTK7/ROBO3/SEMA6D/SEMA3G/SLIT3/MYCBP2/ROBO4/EFNA1/FEZ1/KIF21A/SHH/BDNF",76
"GO:0006935","chemotaxis","148/3925","443/18842",0.334085778781038,1.60378197294072,6.59653629099713,3.15055468210646e-10,5.85088493706029e-08,5.85088493706029e-08,"AZU1/CCL2/PLXNA3/DEFB124/SEMA7A/CCR7/CCL14/F7/FLRT2/EDN3/SLAMF8/CCL21/APOA1/SEMA3A/ENPP2/CCR8/PTN/RARRES2/ECSCR/CCL16/MET/CXCR2/CCR3/EPHB1/EDN1/CCR6/CCN1/CXCL5/CCL24/PPBP/SEMA3F/PRKD1/DEFB1/CCL23/PLD1/RAC3/PF4/DPP4/CTSG/NTF3/CXCR4/CXCL2/VEGFD/SEMA3D/CCL19/ANGPT1/CXCR5/PIK3C2G/C5AR2/HSPB1/WNT7B/ADGRA2/NOVA2/CDH13/MDK/CMTM5/GDNF/PDGFD/CTTN/CORO1A/CCN3/NTRK3/CXCL3/IL6/TRPM2/P2RY12/SCG2/CCL7/LEF1/CCL11/PLAU/IL34/CH25H/DUSP1/EDN2/CXCL11/SEMA5A/CXCL1/KIT/ACKR3/CCL17/ANO6/FGF1/S100A14/ADAM8/HBEGF/FOSL1/ROBO2/NRP1/ANXA1/S1PR1/PDGFRA/CCR4/CX3CL1/PROK2/S100A4/AGR2/CXCL17/PLAUR/CHGA/TUBB2B/S100A7/ELANE/FGF2/EGR3/CXCL12/NEDD9/NRG1/FGF16/CCL13/ACKR4/PTGDR2/CXCL13/MSTN/STAP1/SLIT2/CMTM2/PLXNA4/CCL20/SERPIND1/CORO1B/ARHGEF16/S100A12/LPAR1/CXCL10/CXCL6/TYMP/CXCL9/JAM3/SAA1/DPEP1/F3/GREM1/ROBO3/SEMA6D/SEMA3G/SLIT3/MYCBP2/EDNRB/HOXB9/HMGB2/C3/CCL28/CXCR3/KIF21A/BST1/FGF7/NR4A1",148
"GO:0042330","taxis","148/3925","443/18842",0.334085778781038,1.60378197294072,6.59653629099713,3.15055468210646e-10,5.85088493706029e-08,5.85088493706029e-08,"AZU1/CCL2/PLXNA3/DEFB124/SEMA7A/CCR7/CCL14/F7/FLRT2/EDN3/SLAMF8/CCL21/APOA1/SEMA3A/ENPP2/CCR8/PTN/RARRES2/ECSCR/CCL16/MET/CXCR2/CCR3/EPHB1/EDN1/CCR6/CCN1/CXCL5/CCL24/PPBP/SEMA3F/PRKD1/DEFB1/CCL23/PLD1/RAC3/PF4/DPP4/CTSG/NTF3/CXCR4/CXCL2/VEGFD/SEMA3D/CCL19/ANGPT1/CXCR5/PIK3C2G/C5AR2/HSPB1/WNT7B/ADGRA2/NOVA2/CDH13/MDK/CMTM5/GDNF/PDGFD/CTTN/CORO1A/CCN3/NTRK3/CXCL3/IL6/TRPM2/P2RY12/SCG2/CCL7/LEF1/CCL11/PLAU/IL34/CH25H/DUSP1/EDN2/CXCL11/SEMA5A/CXCL1/KIT/ACKR3/CCL17/ANO6/FGF1/S100A14/ADAM8/HBEGF/FOSL1/ROBO2/NRP1/ANXA1/S1PR1/PDGFRA/CCR4/CX3CL1/PROK2/S100A4/AGR2/CXCL17/PLAUR/CHGA/TUBB2B/S100A7/ELANE/FGF2/EGR3/CXCL12/NEDD9/NRG1/FGF16/CCL13/ACKR4/PTGDR2/CXCL13/MSTN/STAP1/SLIT2/CMTM2/PLXNA4/CCL20/SERPIND1/CORO1B/ARHGEF16/S100A12/LPAR1/CXCL10/CXCL6/TYMP/CXCL9/JAM3/SAA1/DPEP1/F3/GREM1/ROBO3/SEMA6D/SEMA3G/SLIT3/MYCBP2/EDNRB/HOXB9/HMGB2/C3/CCL28/CXCR3/KIF21A/BST1/FGF7/NR4A1",148
"GO:0097485","neuron projection guidance","76/3925","186/18842",0.408602150537634,1.96149852749812,6.75969171032948,3.76190074220192e-10,6.76789455401764e-08,6.76789455401764e-08,"UNC5B/PLXNA3/SEMA7A/BOC/EFNA3/HMCN2/EDN3/TNR/SEMA3A/KIFC2/ARK2C/TENM2/EPHB1/EDN1/UNC5D/EPHA5/SEMA3F/EFNB3/RAC3/TUBB3/UNC5A/LGI1/SEMA3D/CELSR3/TENM1/PTCH1/WNT7B/NOVA2/KALRN/GDNF/RET/EFNA4/ARHGEF40/EFNA2/DPYSL5/PTPRM/SEMA5A/NRXN1/LHX1/NELL2/DRAXIN/CDK5R1/ROBO2/GAP43/NRP1/RELN/CYFIP2/TUBB2B/CNTN6/IGSF9/CNTN5/CXCL12/NRCAM/EPHA10/EVL/SLIT2/NTN4/PLXNA4/LHX9/PLA2G10/EPHA8/NEXN/NFIB/EPHA4/PTK7/ROBO3/SEMA6D/SEMA3G/SLIT3/MYCBP2/ROBO4/EFNA1/FEZ1/KIF21A/SHH/BDNF",76
"GO:0050886","endocrine process","45/3925","89/18842",0.50561797752809,2.4272239318686,6.92281628089683,4.66965329910545e-10,8.1464224372576e-08,8.1464224372576e-08,"INHBA/LEP/MAS1/CRY2/OPRK1/EDN3/RAB11FIP3/ECRG4/TACR1/GALR1/MME/EDN1/HCAR2/SPP1/PCSK5/CTSG/CORIN/RASL10B/PPARG/CMA1/INHA/PDE1C/ADIPOQ/F2R/TACR3/WNK4/KISS1R/OXTR/KCNK9/EDN2/GJA1/HSD11B2/UCN/FOXD1/TAC1/PIEZO2/CRHBP/AVPR1A/BMP6/AGT/KISS1/AVPR2/EDNRB/GAL/C1QTNF1",45
"GO:0006936","muscle contraction","129/3925","375/18842",0.344,1.6513752866242,6.53551471773851,5.36592454259411e-10,9.08577282109244e-08,9.08577282109244e-08,"NMU/RYR3/UTRN/KCNH2/CACNA1D/LMOD1/EDN3/JPH2/MIR145/SGCA/TNNT1/STAC/CLIC2/CACNA1H/RGS2/CRYAB/CLCN1/GSN/MB/HTR1D/CKMT2/TACR1/TNNT3/EDN1/CA3/CASQ2/KCNA1/CNN1/PRKD1/ACTA2/TRPA1/SCN7A/SLC8A3/CCDC78/ADGRD1/ADRB2/CACNA2D2/CAV3/NMUR1/TMOD1/CACNB3/GAMT/ADRA2B/JPH1/DRD2/TRDN/HTR2A/GDNF/CTTN/ALDOA/GPER1/SCN9A/KCNB2/F2R/MYOCD/TACR3/ABAT/SCN3A/HRC/OXTR/KCNJ3/SSPN/SPX/KCNIP1/STAC2/TIFAB/EDN2/ACTA1/KIT/ANK2/GJA1/JPH3/MYLK2/CACNA2D1/UCN/KCNA5/MYH2/PTGER3/SCN11A/DMD/SCN5A/MYH3/SCN4B/GATA4/CTNNA3/ATP1A2/MYOM2/KCNE1/PROK2/NPNT/SCN4A/CHGA/SULF1/SYNM/SCN3B/KCNE4/MYL2/CAV1/SCN2A/TPM3/BIN1/ADRA1A/UTS2/DES/TNNI3/MYL9/MYH1/JSRP1/PPP1R12B/MYBPH/P2RX6/TNNC2/NKX2-5/SCN2B/NOS1/KCNIP2/MYLK/KCNJ8/MYH11/EDNRB/PLN/CACNG1/KCNJ2/JPH4/TTN/FXYD1/ADRB3/GSTM2/CACNA1G",129
"GO:0003012","muscle system process","156/3925","477/18842",0.327044025157233,1.56997796739174,6.46774444902209,6.04108226345505e-10,9.93671731163163e-08,9.93671731163163e-08,"NPR3/TRIM72/LEP/NMU/RYR3/UTRN/KLF4/KCNH2/KLF15/CACNA1D/LMOD1/EDN3/JPH2/MIR145/SGCA/TNNT1/PRKCA/STAC/CLIC2/NR4A3/CACNA1H/RGS2/CRYAB/CLCN1/PAK1/GSN/MB/HTR1D/CKMT2/TACR1/TNNT3/RGS4/EDN1/CA3/CASQ2/KCNA1/CNN1/PPARA/PRKD1/ACTA2/TRPA1/IGF1/SCN7A/SLC8A3/CCDC78/ADGRD1/ADRB2/CACNA2D2/MYOC/CAV3/NMUR1/TMOD1/CACNB3/GAMT/ADRA2B/JPH1/PPARG/MLIP/DRD2/TRDN/HTR2A/GDNF/CTTN/ALDOA/GPER1/SCN9A/KCNB2/F2R/MYOCD/TACR3/ABAT/SCN3A/HRC/OXTR/KCNJ3/GATA5/SSPN/SPX/KCNIP1/STAC2/TIFAB/EDN2/ACTA1/KIT/ANK2/GJA1/JPH3/MYLK2/CACNA2D1/UCN/KCNA5/MYH2/PTGER3/SCN11A/DMD/SCN5A/MYH3/SCN4B/GATA4/CTNNA3/ATP1A2/MYOM2/KCNE1/PROK2/PVALB/NPNT/SCN4A/CHGA/SULF1/SYNM/AKAP6/SCN3B/CARTPT/KCNE4/MYL2/FOXO1/IL1R1/CAV1/SCN2A/TPM3/BIN1/ADRA1A/MSTN/UTS2/DES/TNNI3/MYL9/PARP1/MYH1/AGT/JSRP1/PPP1R12B/MYBPH/P2RX6/TNNC2/NKX2-5/ABCC8/SCN2B/NOS1/KCNIP2/MYLK/TRIM63/KCNJ8/MYH11/EDNRB/PLN/CACNG1/KCNJ2/JPH4/TTN/FXYD1/MYOZ2/GNAI1/ADRB3/GSTM2/CACNA1G",156
"GO:0048667","cell morphogenesis involved in neuron differentiation","152/3925","463/18842",0.32829373650108,1.5759772186378,6.43673935419039,7.41994694229232e-10,1.18657318185491e-07,1.18657318185491e-07,"MT3/POTEE/KNDC1/UNC5B/VLDLR/PLXNA3/SEMA7A/BOC/APLP1/EFNA3/ZNF365/SULT4A1/POU4F1/IGF2BP1/HMCN2/EDN3/TNR/SEMA3A/PRKCA/BRSK2/PTN/PAK1/KIFC2/DCHS2/ARK2C/TENM2/EPHB1/EDN1/SPP1/UNC5D/NLGN3/EPHA5/SEMA3F/EFNB3/CTNNA2/RAC3/CHRNA7/BAIAP2/SKIL/TUBB3/UNC5A/PLPPR4/LGI1/ARC/CELSR1/NTRK2/RTN4R/POTEI/SEMA3D/CDHR2/CELSR3/TENM1/PTCH1/DRD2/WNT7B/ADGRB3/LRP4/NOVA2/BRSK1/KALRN/WNT7A/GDNF/CFL1/PARD6B/CTTN/RET/NTNG2/SLITRK3/EFNA4/ARHGEF40/EFNA2/DPYSL5/PTPRM/LIMK1/EDN2/TRIM46/VIM/KCTD12/RGMA/MAG/SEMA5A/NRXN1/KIF1A/MAPK8IP2/CUX2/LHX1/NELL2/PAX2/SHANK3/STXBP1/RAB3A/DRAXIN/SCN11A/KIAA0319/CDK5R1/ROBO2/GAP43/NRP1/SRCIN1/ACTL8/ZDHHC15/RELN/CDH2/NPTX1/CYFIP2/TUBB2B/CNTN6/SLITRK6/IGSF9/CNTN5/CXCL12/TPRN/NRCAM/MFSD2A/EPHA10/EVL/SLIT2/NTN4/PLXNA4/ARMCX5-GPRASP2/CDK5/POTEF/FZD4/PAK3/NLGN1/NPR2/LHX9/PLA2G10/EPHA8/FAT4/NEXN/NFIB/EPHA4/NEFH/PTK7/ROBO3/S100B/SEMA6D/SEMA3G/SLIT3/MYCBP2/ISL2/ROBO4/EFNA1/METRN/NTNG1/FEZ1/KIF21A/SHH/LRP8/SLITRK2/BDNF",152
